"outcome","treatment","X1","X2","X3","X4","X5","X6","X7","X8","X9"
1,1,1.27,0.13,-0.54,-1.13,-0.51,0,1,0,0
1,1,0.56,1.39,-1.37,0.9,1.07,0,1,0,0
1,1,-0.02,1.11,1.06,0.69,-2.38,1,1,1,1
0,0,-0.85,0.95,0.87,1.02,-1.1,0,0,1,1
1,0,-0.39,0.47,-1.5,-1.62,0.98,0,1,0,0
1,1,2.06,1.89,0.15,0.16,0.12,0,1,0,1
1,0,-0.79,-0.13,-0.91,0.48,1.63,1,1,1,1
1,0,0.43,0.17,-0.53,0.39,-1.71,0,0,0,1
1,1,-1.14,2.11,0.34,-0.44,-0.99,0,0,0,1
1,1,-0.49,0.18,0.45,2.76,1.52,1,1,1,1
1,0,0.5,0.08,-0.95,-0.25,-1.47,1,1,0,0
1,0,-0.52,-0.5,0.64,0.11,-0.35,1,1,1,1
1,1,1.5,1.52,-1.37,-0.21,-1.76,1,1,0,0
1,1,0.55,0.01,0.69,-0.03,-0.88,0,0,0,0
1,1,-0.55,-1.21,0.52,1.42,1.15,1,0,1,0
1,1,1.34,0.89,0.61,2.37,0.33,1,0,1,0
0,0,-2.08,0.14,-1.56,0.9,0.81,0,1,0,0
1,1,-0.79,-0.48,-0.69,0.12,-1.71,0,0,1,1
1,1,1.88,1.04,0.09,0.25,0.96,0,1,0,0
1,1,0.46,1.27,-0.77,0.2,0.79,0,0,0,1
1,1,0.58,-0.14,0.08,1.26,0,0,0,1,1
1,1,-0.21,-0.31,1.97,-0.89,-0.89,0,0,0,1
1,0,0.31,-0.71,-1.74,-1.06,0.82,0,0,1,1
1,0,-1.89,-0.69,0.25,-1.2,0.21,0,1,1,1
0,0,-0.7,2.14,-0.49,0.63,-0.35,0,1,1,1
0,1,-0.61,-0.18,0.38,-0.56,-0.43,1,0,0,0
0,1,-1.36,-0.2,-0.79,-0.09,-0.1,1,0,0,1
1,1,-0.26,1.18,0.03,-0.64,-0.15,1,0,1,1
0,0,1.67,-0.94,-0.98,0.72,1.07,0,1,0,0
1,1,-1.13,1.07,2.34,0.78,-0.61,0,1,0,1
0,0,0.54,0.22,1.43,-1.36,-1.81,0,1,0,1
1,1,1.6,0.68,0.08,-0.09,-0.48,0,0,0,1
1,0,-1.81,0.78,-0.38,-0.67,-0.56,0,1,1,1
1,1,-0.91,-0.84,-0.95,0.72,-0.28,1,0,1,1
1,1,0.87,1.4,0.34,-0.25,-1.19,1,1,1,0
1,0,-1.44,-0.52,0.58,1.26,-0.74,1,0,0,1
1,0,-1.07,-0.62,-1.34,1.17,-1.09,1,0,0,1
1,1,-0.47,1.43,0.34,-0.62,-0.24,0,1,0,0
0,1,-0.23,0.04,-0.69,0.01,0.17,0,1,1,1
1,0,-1.04,-0.91,0.42,0.66,0.22,1,0,1,1
1,0,0.37,-0.29,1.08,0.18,1.29,0,0,0,1
1,0,1.52,-1.24,0.33,-1.42,-0.44,1,1,0,0
1,0,0.31,0.37,-1.75,-2.4,-0.12,0,1,1,1
1,0,-0.84,-2.29,-0.64,0.48,-1.83,0,1,1,1
1,1,1.55,0.11,0.11,0.25,0.83,1,0,0,0
1,1,0.05,-0.76,0.94,0.64,0.75,0,0,0,0
0,0,0.16,-0.08,-0.65,1.02,0.87,1,0,0,0
0,1,-0.91,1.02,0.96,-0.71,-1.21,0,1,0,0
1,0,0.07,0.21,-1.42,1.11,-0.06,0,1,0,0
0,0,-0.93,-1.39,-1.21,-1.09,-0.65,0,0,0,0
1,1,0.36,0.7,0.11,-0.14,0.83,1,0,0,1
1,0,-1.08,-0.61,-1.17,-1.52,-0.79,0,1,1,0
0,0,0.04,-2.11,1.45,0.85,0.82,1,0,1,0
1,1,1.56,0.05,2.99,0.25,-1.36,0,1,1,1
0,0,-1.08,0.93,0.82,0.3,0.24,0,1,1,1
1,1,1.04,0.34,-1.66,0.39,-0.28,0,1,1,0
1,0,0.23,-0.43,-1.18,1.68,-0.6,0,1,0,0
1,1,1.08,-0.16,-0.95,0.3,0.15,0,0,1,0
1,1,0.37,1.32,0.26,0.14,-0.97,0,0,1,1
1,1,2.41,0.93,-1.03,-0.06,-1.63,1,1,0,1
1,1,-0.26,-1.02,0.72,-0.64,-0.08,1,0,1,1
1,1,-0.73,1.71,-0.11,0.12,0.4,0,0,1,1
1,0,-1.53,-0.43,-0.66,-1.09,-0.29,1,0,0,0
1,0,-2.53,0.47,1.33,0.22,0.69,0,1,1,1
1,1,0.83,1.69,1.25,-0.27,0.23,1,0,0,1
1,1,1.6,0.86,1.16,-1.33,-0.08,0,1,0,1
0,0,-0.79,0.81,-1.76,-0.52,0.25,1,0,0,0
1,0,0.43,0.68,-1.14,1.18,-0.33,0,0,1,0
0,0,0.06,0.08,0.47,1.66,1.23,0,0,0,1
0,1,-0.27,0.83,-0.62,0.26,-0.91,0,0,1,0
1,1,-1.09,0.17,-1.13,0.66,-2.53,1,1,0,0
1,1,0.9,-1.35,1.38,0.14,-0.08,0,1,1,0
0,1,-1.21,1.8,-1.01,0.55,0.22,1,0,1,1
1,0,1.32,-0.58,2.76,-0.08,-0.03,0,1,0,0
1,0,0.41,-0.03,-1.48,-1.51,-1.2,1,1,0,1
1,0,0.17,-0.02,-0.89,-1.81,-1.56,1,1,1,1
1,0,-1.32,1.6,0.29,-2.32,-0.64,0,0,0,0
1,1,1.73,0.78,0.1,0.04,-1.25,0,1,1,0
1,1,0.43,2.18,-0.88,1.02,0.04,0,0,1,0
0,0,-2.13,-0.1,-1,-0.82,-0.07,0,0,1,1
1,1,-0.52,-0.51,0.42,-0.21,-0.44,0,0,1,1
1,0,-0.69,0.38,0.63,-0.83,-1.63,0,0,0,1
1,1,1.36,0.86,-0.97,-0.73,0.4,1,0,1,1
0,1,-0.17,0.92,0.28,0.23,-0.42,0,1,1,1
0,0,-0.77,-0.44,0.28,0.92,0.25,1,0,0,0
1,1,1.62,1.06,1.22,0.59,-0.94,1,1,1,1
1,1,-1.67,-1.33,1.13,0.7,0.74,1,1,0,0
1,1,0.38,-0.3,0.24,0.7,1.01,0,0,1,0
1,1,-1.77,-0.12,0,-0.82,-1.35,0,1,0,0
1,1,0.51,1.07,-0.94,1.21,-1.8,1,0,1,0
1,1,0.06,-0.67,-0.33,0.13,0.47,0,0,1,1
0,0,0.14,-2.15,1.42,-0.94,-0.73,0,1,1,1
0,0,0.11,-1.44,-0.92,-0.38,2.29,1,0,1,0
1,0,-0.7,0.94,0.1,1,-0.66,1,1,1,0
1,0,0.05,-0.7,-1.14,0.36,0.44,0,0,0,1
1,0,0.1,-2.16,-0.08,-0.18,-0.33,0,0,1,0
1,0,0.38,0.38,-1.01,-1.63,0.27,0,0,1,0
0,1,0.45,0.26,-0.91,1.21,1.74,0,1,1,1
1,0,1.25,-0.29,1.6,-0.41,-1.12,1,0,1,0
1,0,0.82,1.49,0.57,-0.48,-0.79,0,1,1,0
1,0,-1.68,1.03,-2.1,-0.79,-1.4,0,0,0,0
0,0,-1.06,-0.04,-0.88,-0.34,-1.88,0,1,1,1
1,1,-0.39,0.19,-0.52,-0.58,-0.88,1,1,1,0
1,0,-2.23,-0.86,-1.11,-0.98,-0.15,1,1,1,0
1,0,-0.23,-0.27,-0.36,1.33,-0.08,1,0,1,1
1,0,0.6,-2.28,-1.5,-0.74,1.77,0,1,1,1
1,0,-1.2,-1.06,2.44,1.2,-0.15,1,0,1,0
1,0,-1.59,-0.48,0.96,-0.12,1.07,0,0,1,1
1,0,0.99,-1.16,0,-0.65,-1.43,0,0,0,1
1,0,-1.19,-0.71,-1.42,-1.58,0.12,1,1,0,1
1,0,0.81,-0.75,1.96,-0.13,0.06,1,1,0,0
0,0,0.96,-0.08,0.63,-0.53,-0.72,0,1,1,0
1,0,0.35,-0.95,-0.99,-0.28,-0.3,1,0,1,0
1,0,-1.05,-1.77,-0.98,-0.65,-0.08,1,1,0,1
1,0,-0.81,-0.02,-0.16,-0.38,-0.48,0,0,1,0
1,0,-0.45,0.24,-0.96,1.68,-1.08,0,1,0,1
0,0,0.59,0.54,-2.14,-0.49,0.54,0,1,0,1
0,0,-0.55,-2.31,0.58,-1.52,0.81,1,1,0,0
1,1,0.88,0.44,0.49,0.7,-0.46,1,1,1,1
1,1,0.19,0.5,0.84,-0.34,0.89,1,1,0,1
1,1,0.72,0.96,1.19,-1.87,1.81,0,0,1,1
1,0,0.94,-0.94,1.21,1.16,-1.36,0,1,0,1
0,0,-1.28,-1.22,-0.46,1.09,-0.73,0,0,0,1
0,0,0.52,-0.46,0.15,-1.47,1.6,1,1,1,1
0,0,-0.15,-0.97,2.12,-1.64,0.3,0,1,1,0
1,1,0.09,0.22,-1.71,-0.74,0.24,1,1,1,1
1,1,0.42,0.88,-0.06,-0.63,-0.9,1,1,0,1
0,0,-0.9,0.34,-0.65,1.63,-1.44,1,1,0,0
1,0,-1.74,-1.16,-0.5,0.88,1.34,0,0,0,1
1,0,-0.33,0.56,0.51,0.68,0.35,1,0,0,1
1,1,1.13,0.82,-0.21,0.84,1.06,1,1,0,1
0,0,0.13,1.65,0.21,0.12,-0.77,1,0,0,0
1,1,-0.13,0.76,0.45,1.07,-1.52,1,1,0,0
1,1,0.2,-0.79,1.24,-1.69,-0.57,0,0,1,1
1,0,0.63,-0.63,0.44,-0.62,-0.21,1,0,0,1
1,0,-0.96,0.21,-1.1,0.64,1.42,0,1,0,0
0,1,-0.46,1.12,0.91,0.11,0.25,0,1,1,0
1,1,0.76,1.63,1.23,-0.94,1.6,0,0,1,0
1,1,1.52,0.55,-0.71,1.62,-2.38,0,0,1,0
0,1,-0.07,-0.65,-0.21,-0.69,-0.53,1,1,1,1
1,1,0.28,1.3,-0.03,-0.75,-0.47,1,0,0,1
0,0,-1.2,1.11,-0.4,-0.64,-1.01,1,1,0,0
1,1,0.41,1.53,-0.55,-1.45,0.18,0,0,1,1
0,1,0.48,-0.35,0.02,-1.47,-1.61,1,1,1,1
0,0,-0.61,1.87,-1.43,0.97,-0.34,1,1,0,0
1,0,0.26,-2.12,0.65,-1.11,-1.35,1,1,1,0
1,1,-0.14,0.86,1.23,2.05,-0.72,0,0,1,1
0,0,0.25,1.55,0.71,1.42,0.7,0,0,1,1
0,0,-1.68,0.37,0.32,-0.44,-0.25,0,1,1,1
1,0,-1.14,0.47,1.07,2.23,0.14,0,1,1,1
1,1,0.22,0.08,-0.4,-1.7,-1.51,1,1,0,1
0,0,0.4,-2.33,0.43,-0.54,-0.92,1,1,1,0
1,0,-1.94,0.91,0.4,0.56,-0.46,1,1,0,0
1,1,2.14,-0.01,-1.63,-0.5,1.23,0,0,1,1
0,0,1.24,-1.93,0.49,-1.14,0.07,1,1,1,1
0,1,0.24,-1.08,-0.45,0.05,0.14,1,1,0,1
1,0,-1.02,-0.82,-1.21,0.38,-0.1,0,0,1,1
1,0,-1.37,0.2,-0.05,0.84,-1.08,0,1,1,1
1,1,1.16,1.04,-0.39,-0.68,0.54,1,1,1,0
1,0,-1.16,-0.37,1.36,-0.2,-0.41,1,0,0,1
0,0,-1.18,-0.67,0.87,-0.39,-0.97,0,1,1,0
1,0,-0.17,0.23,-0.58,-0.03,1.91,1,0,1,1
1,1,1.53,0.45,0.81,1.43,-0.49,1,0,1,0
0,0,2.24,-1.63,-1.67,1.2,0.25,0,0,1,1
1,1,0.79,1.82,0.19,-1.42,-1.92,1,1,1,1
1,0,1.78,-1.3,-1.46,-0.66,-0.48,1,0,0,0
1,1,-0.11,0.88,0.13,1.24,0.38,0,0,1,1
1,0,0.85,-0.26,-0.36,-0.05,1.47,1,0,1,0
0,1,-0.24,-0.26,1.02,-0.39,0.69,1,1,0,1
1,1,-0.48,-0.47,0.57,-0.24,-2,1,0,0,0
1,1,-0.25,1.64,0.98,-0.28,-1.02,0,1,1,1
1,0,-1.13,1.94,-1.74,0.01,0.54,1,0,1,1
1,1,-1.07,1.26,0.62,-0.32,0.57,0,1,1,0
0,1,-0.51,-1.1,-0.61,-2.22,2.52,1,1,0,1
1,0,-0.43,-1.43,-0.35,-0.33,-1.75,0,0,1,1
0,1,-0.42,0.86,-1.71,-1.71,1.15,0,0,0,1
0,0,-1.35,1.6,-1.52,-0.53,0.85,0,0,0,1
1,1,-1.11,0.4,1.92,1.02,1.06,1,0,1,0
1,1,1.07,0.52,0.68,2.81,-1.18,0,1,0,1
1,0,1.09,0.51,-1.63,-2.07,-0.9,0,0,0,1
1,0,1.43,-0.8,1.22,-0.47,-0.12,0,0,0,1
1,1,1.36,0.82,0.2,-0.21,0.49,1,1,0,0
1,1,0.27,-0.99,2.86,0.62,-0.06,1,1,1,0
1,0,-2.05,0.71,0.21,-0.41,-1.27,0,0,0,1
1,0,-1.89,-0.35,0.28,-0.51,-0.45,1,0,1,0
1,1,-0.88,0.47,-0.41,0.28,0.81,1,0,1,1
1,0,-0.9,0.78,1.27,-0.37,-0.31,0,0,0,0
1,0,0.59,0.01,-0.15,1.52,2.09,0,1,0,1
1,1,0.46,0.63,-0.71,0.7,-0.77,1,0,1,1
1,0,-0.49,-0.73,0.25,-0.81,-0.91,1,0,0,1
0,0,-2.09,1.84,0.71,1.03,0.27,1,0,0,1
1,0,-0.02,-0.78,-0.61,0.15,1.91,0,1,0,1
1,0,-0.01,-0.79,-1.79,-1.58,0.11,0,1,1,1
1,1,0.72,-0.03,1.09,0.35,-1.24,0,0,1,1
1,0,-1.18,-0.66,1.29,1.81,-0.15,1,0,0,1
1,1,0.69,-0.13,-1.19,0.36,0.71,0,0,0,1
1,1,0.79,-0.7,0.05,-0.02,-0.01,1,0,1,1
0,0,-0.31,-2.07,1.18,-0.29,-0.74,0,0,0,1
1,1,-1,1.66,0.66,0.22,0.37,0,1,0,0
1,0,-0.36,-0.52,2.75,0.68,0.91,0,1,0,1
1,1,0.66,2.34,0.51,0.61,2.18,1,0,0,0
1,1,-0.29,1.27,1.12,-0.97,0.67,0,0,0,0
1,1,2.67,0.37,1.22,-0.97,0.22,1,0,1,1
0,0,-0.99,-1.45,-1.12,-1.13,-1.54,1,0,0,1
1,1,2.57,-0.24,0.16,0.29,-0.59,0,0,1,1
0,1,-0.74,1.81,-1.45,2.88,0.56,1,1,0,1
1,0,-0.18,-0.13,-0.72,1.5,-1.73,0,1,1,0
1,0,0.92,-0.58,0.36,1.22,0.22,1,0,1,0
1,1,-0.01,0.8,0.53,1.55,-0.49,0,1,0,0
1,1,0.3,0.1,1.12,-1.12,-0.04,0,1,1,1
1,0,-1.01,0.52,2.67,-0.73,0.09,0,1,0,0
1,0,0.17,0.4,0.4,-0.84,-0.58,1,0,0,1
0,0,-0.36,-1.36,-1.56,-1.59,-0.25,1,0,1,0
1,1,0.44,4.1,-1.11,0.08,-0.64,0,0,0,0
1,1,-0.33,0.47,-1.63,-0.48,0.39,0,0,1,1
1,0,-0.21,-0.39,1.18,1.5,0.8,1,0,1,1
1,0,-0.23,-1.74,0.01,0.87,-0.78,0,1,1,0
1,0,-2.32,0.72,1.26,-0.3,-0.63,1,1,1,1
0,0,-0.63,0.48,-0.55,-1.25,0.46,0,0,0,1
1,1,0.45,0.45,0.7,0.2,0.8,0,1,1,1
1,0,-0.43,-1.32,-0.6,0.42,0.82,1,1,0,1
0,1,-0.85,2.01,-1.82,0.32,0.28,0,1,1,1
1,0,-0.52,-0.21,1.45,1.69,0.07,0,0,0,0
1,0,0.5,-0.01,-0.09,-0.91,0.57,0,1,0,1
1,0,-0.56,-0.85,0.32,-1.11,-0.94,1,0,1,1
0,1,-0.44,-0.89,0.02,-0.56,0.78,0,0,1,0
1,0,-0.75,-0.59,-0.61,-1.31,-0.6,0,1,0,0
1,1,-1.21,0.7,0.61,-0.06,-0.52,1,1,0,1
0,1,-0.81,2.51,-0.2,0.63,-0.31,0,1,0,0
1,0,1.15,-1.69,-1.31,-0.87,0.29,1,0,0,0
1,0,0.14,0.06,-1.09,0.03,-1.71,0,0,0,1
1,1,0.5,-0.17,1.19,-0.5,-0.46,1,0,0,1
1,0,-0.34,-1.37,-0.06,0.65,1.34,0,0,1,0
1,1,2.44,0.01,1.44,-0.73,0.25,0,1,1,0
1,1,1.29,0.28,-1.75,0.66,-1.87,0,1,1,1
1,0,-0.9,-1.19,-1.84,-1.8,-0.21,1,1,0,0
1,1,0.78,0.79,0.44,-0.02,3.03,1,1,0,1
1,1,2.03,-1.17,0.97,0.93,0.3,0,1,1,1
1,0,0.99,-0.65,1.1,0.59,-0.08,0,0,1,0
1,1,-0.6,1.91,0.87,-1.67,-0.98,0,1,1,1
1,1,0.27,1.81,-1.96,-0.5,1.01,1,0,1,1
1,0,0.8,-2.07,0.14,0.42,0.82,1,1,0,1
1,0,-0.76,-0.03,-1.88,1.3,-1.05,0,1,0,0
1,1,-1.09,-0.07,1.04,-1.08,-0.21,0,0,0,0
1,0,-1.71,-0.22,-0.58,-0.24,0.26,1,0,1,0
1,1,1.77,-0.43,1.9,1.61,0.36,0,1,0,0
1,0,1.1,0.18,-0.34,0.9,0.65,0,0,1,1
1,1,0.07,-0.69,-1.94,0.46,-1.85,0,1,1,0
1,1,0.29,-0.55,0.7,-0.04,0.46,0,0,0,1
0,1,1.21,2.25,0.88,0.26,-0.94,0,0,0,0
1,1,0.46,-0.81,0.96,0.74,1.32,0,0,1,0
1,1,0.12,1.02,-0.2,0.97,0.19,0,1,0,1
1,1,0.87,0.05,0.47,-0.99,-1.17,1,0,1,1
0,0,0.63,-0.98,-0.23,1.52,-0.85,1,0,0,1
1,1,-0.68,-0.69,0.97,0.43,0.96,1,0,0,0
1,1,-0.48,0.13,0.53,2.28,-1.81,1,1,0,1
0,0,-1.22,-0.21,-0.22,1.41,-1.3,0,1,0,0
1,1,-0.43,0.79,0.17,-0.4,0.43,1,1,1,1
1,0,0.45,-0.01,-0.98,0.16,0.76,1,1,1,0
1,1,1.39,0.41,-0.36,1.47,-0.08,1,0,0,0
1,1,0.08,-1.56,1.36,-0.51,0.82,1,1,0,1
0,0,-0.59,-2.37,0.26,0.92,-0.34,0,0,1,1
1,1,-1.02,1.29,-0.81,-0.55,-0.81,0,1,0,0
1,0,0.1,-1.04,0.27,-0.41,-0.05,1,0,1,0
1,1,1.36,-0.04,0.65,-2.11,1.19,0,1,0,0
1,0,-0.41,0.61,0.05,-0.69,0.45,1,1,1,0
1,0,-0.95,-0.55,0.72,0.41,-0.08,1,0,1,0
1,0,0.44,-1.72,0.47,-0.39,1.33,0,1,0,1
1,1,0.77,0.06,-0.83,-1.5,0.37,0,1,1,0
1,0,-1.1,0.88,-0.2,-0.64,0.31,1,1,0,0
1,1,1.48,0.46,0.82,-1.52,-0.69,1,1,0,1
0,0,-0.18,0.12,-0.8,-0.67,-1.37,1,0,1,0
0,1,0.02,0.47,-0.54,2.23,-1.49,1,0,1,1
1,1,-0.51,-1.31,0.19,-0.34,1.01,0,1,1,1
1,1,1.66,-0.99,0.4,-0.39,-0.6,1,1,1,0
0,0,0.65,-0.41,0.7,-1.46,0.69,0,1,0,1
1,1,0.25,-0.46,1.24,-0.59,1.38,1,1,1,1
1,0,-0.98,-1.91,-0.1,-1.2,-2.55,1,0,1,0
0,1,-1.24,-0.07,-0.17,0.3,0.02,1,1,1,1
0,0,-2.31,1.24,-0.71,0.69,0.92,0,0,1,1
1,1,-0.42,0.33,-0.97,0.7,-1.09,0,0,0,1
1,0,-0.61,0.5,-0.06,0.23,0.9,0,1,0,0
1,1,-0.05,0.17,1.47,0.16,0.73,0,1,1,0
0,0,1.91,0.38,-0.5,0.16,0.82,0,1,1,0
0,0,-1.26,1.02,0,0.99,0.13,1,0,1,0
1,1,-0.15,0.42,-0.63,0.45,0.79,0,1,0,1
0,1,0.36,0.47,-1.05,0.98,-1.23,1,0,1,0
1,0,0.81,-1.12,-0.02,1.96,1.4,0,0,1,0
1,1,0.01,0.85,-1.19,0.76,0.24,1,1,0,0
0,0,-0.36,-1.53,0.22,-0.96,-0.19,0,0,1,0
1,0,-1.02,0.3,-0.26,0.18,-0.8,1,1,1,0
1,1,0.76,0.3,0.89,-0.58,-0.89,1,1,0,0
1,0,-0.96,-1.82,0.42,-0.29,-0.12,0,1,1,0
1,0,0.65,0.23,-0.25,-0.41,-0.61,1,1,1,0
0,0,0.3,-3.08,-0.84,-0.62,-0.24,0,0,0,0
0,1,0.65,0.17,-0.82,0.31,0.52,0,1,1,1
1,1,0.35,-0.49,1.71,-1.27,1.91,1,0,0,1
0,0,0.71,-0.38,0.14,-0.24,-1.06,0,0,1,1
1,0,0.75,0.48,-1.25,-1.66,-0.6,1,1,0,1
1,1,0.66,-0.26,-0.11,1.29,0.12,1,0,1,1
1,0,-0.97,0.25,0.94,-0.92,0.59,1,0,0,1
1,1,0.76,1.84,0.65,-1.8,0.42,1,1,1,0
1,0,-0.6,0.24,-0.29,-0.61,-0.45,0,1,1,0
1,1,1.96,1.51,-0.16,1.24,0.42,0,1,1,0
1,1,1.12,-0.31,0.73,-1.56,-0.32,1,0,0,1
1,1,0.86,1.04,0.29,0.38,1.5,0,1,1,0
0,0,-0.05,1.73,-0.4,0.3,0.27,0,0,1,0
1,1,0.67,-0.73,-0.94,-1.32,0.57,1,1,0,1
1,0,1,0.01,0.69,0,-1.09,1,1,1,0
1,1,0.12,0.83,0.24,-1.16,-0.02,1,0,1,0
1,0,-0.99,-1.54,-0.75,0.35,-0.23,0,1,1,0
1,1,0.12,-1.01,0.37,-0.64,-0.7,0,1,0,1
1,1,-0.23,-1.2,-1.6,-1.52,0.77,0,0,1,1
1,0,0.11,-1.48,-0.01,0.33,2.4,0,1,0,0
1,1,1.4,0.27,1.66,0.38,-0.22,1,0,1,1
0,1,-0.37,-0.14,-0.44,-0.96,-0.38,0,1,0,0
1,0,-1.67,0.64,-0.14,-2.43,-0.56,0,1,1,1
1,0,0.51,-1.08,1.01,-0.16,-1.49,0,1,1,1
1,1,0.14,0.19,0.19,0.37,-1.41,0,1,1,1
1,0,-1.56,-1.32,-1.71,1.46,-0.21,0,1,1,0
1,0,-0.42,-0.32,-0.29,0.93,1.2,0,1,1,0
1,1,0.75,1.2,1.2,0.33,-1.35,0,0,0,1
1,1,1.17,-0.22,-0.09,-1.9,-0.24,1,1,1,0
1,0,-0.51,-0.84,1.84,-1.97,0.49,1,0,1,0
1,1,0.53,-0.4,0.7,1.54,-0.35,0,1,1,1
1,1,1.83,-0.02,1.31,-0.83,0.64,1,0,1,1
1,0,-0.73,-0.44,0.14,-0.7,-0.13,0,1,0,0
1,0,-0.56,-1.45,-2.85,-2.18,-0.67,0,0,0,1
1,0,-0.14,-0.06,0.47,0.22,-1.02,0,1,1,0
1,1,0.36,0.98,-1.31,0.12,0.15,1,0,0,1
0,1,-0.32,-0.05,-0.99,-0.25,-0.28,0,0,0,0
1,0,-0.06,0.56,0.62,1.27,0.17,1,0,1,1
1,1,0.17,-0.16,-1.02,0.38,0.67,0,1,1,1
0,0,-0.62,0.78,-0.21,0.04,0.89,0,0,1,1
1,1,-0.24,0.03,1.24,0.98,-0.04,0,0,0,0
0,0,0.25,-2.18,1.4,1.07,2.3,1,0,1,1
1,1,1.43,-0.58,-0.85,0.7,0.76,1,0,0,1
1,1,-0.22,0.03,1.79,-0.2,1.58,1,1,1,0
1,0,-0.44,-0.24,1.78,-0.22,-0.29,1,1,1,1
0,1,-0.07,0.06,1.19,0.51,-0.76,1,0,0,1
1,1,0.4,0.47,-0.37,0.5,0.64,0,1,0,1
1,1,-0.37,0.5,-0.64,0.19,0.2,1,0,0,1
1,1,1.3,-0.11,0.18,-0.44,-0.56,0,1,1,0
1,1,-0.93,2.39,-0.19,-0.02,0.59,0,0,1,0
1,1,3.15,0.83,1.76,-1.6,-0.45,0,0,1,1
1,1,-0.51,2.02,-0.65,-1.09,-0.79,0,1,1,0
1,0,-0.13,-1.47,-0.64,0.93,0.27,1,0,0,0
1,1,-0.13,0.1,0.93,0.44,-0.4,0,1,1,0
1,1,0.3,1.67,-0.74,0.43,1.1,0,0,1,1
1,0,-0.46,-0.9,-0.49,2,-1.44,0,0,0,0
1,1,0.46,0.98,0.2,-0.48,-2.54,0,0,1,1
1,0,-0.79,-0.96,0.59,0.21,-0.7,1,1,1,0
0,1,-1.43,-0.09,-1.65,2.96,0.93,0,1,0,0
1,0,0.67,0.88,-1.46,-0.57,-1.09,1,0,1,0
0,0,-1.49,-0.28,-0.11,1.05,-0.23,1,1,0,1
1,0,-1.5,0.36,0.11,0.65,-0.29,0,1,1,1
1,0,0.97,0.98,0.45,-0.35,-0.32,0,0,0,1
0,1,-0.84,0.31,-0.87,-0.18,-0.11,1,0,0,0
1,1,0.21,0.58,-0.74,-2.82,0.45,0,1,1,1
1,1,-1.54,2.47,-0.52,1.19,-0.15,0,0,0,0
1,1,0.12,-0.15,-0.15,-0.9,0.33,0,0,0,1
1,1,0.3,1.24,1.29,0.77,1.59,1,1,0,0
0,0,-0.18,-1.52,1.31,-0.95,1.58,0,1,0,0
1,0,-1.33,-1.2,0.3,-1.53,-0.13,1,1,1,1
1,1,0.23,1.46,-0.46,-0.26,0.25,0,1,1,0
1,0,0.44,-1.21,0.2,-0.47,-0.1,1,1,0,0
1,1,0.87,-0.52,1.38,0.19,-1.81,1,1,0,0
1,1,1.15,1.33,-0.12,-2.18,-1.33,0,0,1,0
1,1,-0.43,1.17,-1.68,0.25,-0.82,1,0,1,1
1,0,-0.67,-1.23,0.56,0.24,0.71,1,0,1,1
1,1,-0.39,0.76,-1.97,0.92,-0.6,1,0,0,1
1,0,0.7,-0.48,0.65,-0.02,-0.23,1,0,1,0
1,1,0.65,-1.69,-1.34,0,-1.57,0,0,0,1
1,1,1.44,1.21,0.82,1.07,0.81,1,0,1,1
1,1,-0.09,0.67,1.17,-0.11,-0.32,1,1,0,1
0,1,0.52,-0.37,-1.41,-0.74,-0.1,0,0,0,0
1,1,0.77,-0.25,-1.43,0.55,0.02,1,1,1,1
1,0,-0.12,-1.04,1.05,0.99,-0.55,1,0,1,1
0,0,0.22,1.51,1.95,0.59,0.26,1,0,0,0
0,1,0.5,2.31,-0.11,0.09,0.75,1,0,1,1
1,0,-0.33,0.99,0.99,0.24,-0.11,1,0,0,0
1,0,-1.43,1.17,1.57,-1.97,0.45,1,0,0,0
1,1,-0.86,1.18,1.97,0.58,-0.12,0,1,1,0
1,1,1.03,-0.48,1.8,-1.55,0.94,0,0,1,1
0,1,0.23,0.42,-0.09,-0.67,-0.92,0,0,1,1
1,1,-1.02,0.42,0.14,-0.25,0.42,1,1,0,1
1,1,-0.61,0.4,0.72,0.32,1.18,0,0,0,1
1,1,0.76,-0.28,1.07,0.97,-1.18,0,1,1,1
1,0,-1.33,1.34,-0.22,0.32,-0.08,1,1,0,0
1,0,-0.62,0.64,-1.95,-0.44,0.8,1,0,1,1
0,0,0.04,-1.07,-1.08,0.46,-0.11,0,0,0,1
0,0,-2.21,-0.19,0.02,-0.72,-1.66,1,1,0,1
1,1,0.32,0.29,-1.36,-0.82,-0.46,1,1,1,0
1,1,0.18,1.15,-0.94,0.6,0.44,0,1,1,0
0,0,-0.2,0.43,1.7,0.31,0.47,0,1,0,1
1,1,-0.9,1.01,-0.09,0.49,-0.84,1,0,1,0
1,1,0.81,0.98,-0.01,-0.71,-0.48,1,1,0,1
0,0,0.9,-0.35,1.64,-1.08,0.02,0,0,0,0
1,0,0.38,0.53,-1.86,-2.16,-0.66,0,1,0,1
1,1,-1.06,-0.19,1.33,0.41,-0.31,1,0,0,1
1,0,-1.91,1.53,0.02,1.43,-0.55,0,0,1,0
0,0,0.76,-0.31,1.79,1.05,-1.97,0,1,0,1
0,0,-0.71,1.15,0.57,0.66,1.45,1,0,1,1
1,0,0.56,-1.51,1.42,-1.24,0.37,1,0,0,1
0,0,-0.04,-1.52,-1.1,1.33,-0.34,1,0,0,0
